,name,location,at_student_home,at_online,at_teacher_home,rate,review,price,languages,picture,seniority,trusted_teacher,Bachelor's degree,Master's degree,Other studies,PhD,Student,Teach Arabic,Teach Business,Teach Computers,Teach English,Teach French,Teach Humanities,Teach Language Skills,Teach Math,Teach Music,Teach Other Languages,Teach Sciences,Teach Spanish,Teach Sports,Teach Telecommunications,Tech Arts,region,0-3,13-17,18-64,4-6,65+,7-12,Advanced,Beginner,Intermediate,region_code,location_code
3975,Hala,Egypt,0.0,1,0.0,0.0,0,28.53,2.0,0,0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,18
3976,Lucie,Netherlands,1.0,1,0.0,0.0,0,200.72,3.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1
3977,Anne,Netherlands,0.0,1,1.0,0.0,0,123.52,2.0,0,4,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1
3978,David,Argentina,0.0,1,0.0,0.0,0,92.64,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,31
3979,Nieves,Spain,0.0,1,1.0,0.0,0,69.48,2.0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
3980,Aditya,Poland,1.0,1,0.0,0.0,0,86.04,1.0,0,0,1.0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,East Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,58
3981,Makeda,NY,0.0,1,0.0,0.0,0,236.91,6.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Unknown,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,89
3982,Adam,United Kingdom,0.0,1,0.0,0.0,0,63.17,4.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Central Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,15
3983,Bianca,Austria,0.0,1,0.0,0.0,0,96.5,2.0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,21
3984,Liora,Belgium,1.0,1,0.0,0.0,0,111.94,2.0,0,4,1.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7
3985,MiRa,France,0.0,1,0.0,0.0,0,54.04,3.0,0,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14
3986,Steve,Germany,0.0,1,0.0,0.0,0,193.0,2.0,0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,2
3987,Rebecca Michelle,Dominican Republic,0.0,1,0.0,0.0,0,89.74,2.0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,36
3988,Clementine,Colombia,1.0,1,0.0,0.0,0,61.39,1.0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Americas,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,11
3989,Houssam,Morocco,1.0,1,1.0,0.0,0,39.56,3.0,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0
3990,Saranya,Switzerland,0.0,1,1.0,0.0,0,99.37,3.0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,6
3991,Meryem,France,1.0,1,0.0,0.0,0,123.52,3.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,West Europe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,14
3992,Giulia,Netherlands,1.0,1,1.0,0.0,0,96.5,4.0,0,0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1
3993,Shehab,Egypt,0.0,1,0.0,0.0,0,30.3,3.0,0,0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,West Africa,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,18
3994,Eric,Spain,0.0,1,0.0,0.0,0,69.48,3.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
3995,Chadi,Egypt,0.0,1,0.0,0.0,0,67.85,3.0,0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,18
3996,Valère,Cameroon,0.0,1,1.0,0.0,0,54.04,3.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,East Africa,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3,28
3997,Majdouline,Morocco,0.0,1,1.0,0.0,0,96.5,3.0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0
3998,Andrea,Spain,1.0,1,0.0,0.0,0,54.04,3.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,13
3999,Mariia,Spain,1.0,1,1.0,0.0,0,69.48,4.0,0,0,1.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,13
4000,Nikoletta,Greece,1.0,1,0.0,0.0,0,88.78,3.0,0,0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,57
4001,Ines,Argentina,0.0,1,0.0,0.0,0,136.45,3.0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,31
4002,Alexia,Cyprus,0.0,1,1.0,0.0,0,115.8,3.0,0,0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,47
4003,Lia,Brazil,0.0,1,0.0,0.0,0,52.22,5.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Americas,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,9
4004,Ishika,Switzerland,0.0,1,0.0,0.0,0,95.39,5.0,0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6
4005,Geissel Grisel,Nicaragua,0.0,1,0.0,0.0,0,69.48,2.0,0,0,1.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Americas,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,99
4006,Jessica,Mexico,0.0,1,0.0,0.0,0,163.47,2.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Americas,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,30
4007,Jose María,Spain,0.0,1,0.0,0.0,0,50.18,2.0,0,0,1.0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,West Europe,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,13
4008,Shollona,South Africa,0.0,1,0.0,0.0,0,50.25,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,East Africa,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3,5
4009,William,United Kingdom,0.0,1,0.0,0.0,0,85.73,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Central Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7,15
4010,Soufiane,Spain,1.0,1,0.0,0.0,0,54.04,4.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,13
4011,Elise,Belgium,1.0,1,0.0,0.0,0,111.94,2.0,0,0,1.0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,West Europe,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7
4012,Youness,Morocco,1.0,1,0.0,0.0,0,101.56,3.0,0,0,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,West Africa,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0
4013,Khadija,Morocco,0.0,1,0.0,0.0,0,62.72,3.0,0,0,1.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,West Africa,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0
4014,Sara,Switzerland,1.0,1,0.0,0.0,0,139.12,3.0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,6
4015,Vinozita,Greece,0.0,1,0.0,0.0,0,92.64,2.0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,57
4016,Ernst,Netherlands,0.0,1,1.0,0.0,0,154.4,4.0,0,0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1
4017,Elda,Argentina,0.0,1,0.0,0.0,0,32.53,2.0,0,0,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5,31
4018,Raphaël,France,1.0,1,1.0,0.0,0,61.76,2.0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14
4019,Naouar,Tunisia,0.0,1,1.0,0.0,0,41.58,3.0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,25
4020,Melanie,Greece,0.0,1,0.0,0.0,0,54.04,1.0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,57
4021,Paloma,Argentina,0.0,1,0.0,0.0,0,68.2,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Americas,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5,31
4022,Edlainy,Netherlands,1.0,1,0.0,0.0,0,100.36,4.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1
4023,Nerea,Spain,1.0,1,0.0,0.0,0,73.34,2.0,0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,13
4024,Camila,Spain,1.0,1,1.0,0.0,0,96.5,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
4025,Lorenzo,Venezuela,0.0,1,0.0,0.0,0,123.52,2.0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5,29
4026,Giada,Italy,0.0,1,0.0,0.0,0,92.64,4.0,0,0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,22
4027,Aoun,Jordan,1.0,1,0.0,0.0,0,96.14,2.0,0,0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,West Asia,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2,78
4028,Hafsa,Morocco,0.0,1,0.0,0.0,0,79.11,3.0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0
4029,José Alejandro,Colombia,1.0,1,0.0,0.0,0,68.79,2.0,0,0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Americas,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5,11
4030,Dhoha,Belgium,1.0,1,0.0,0.0,0,54.04,3.0,0,0,1.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,7
4031,Leandro,Argentina,0.0,1,1.0,0.0,0,36.14,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,5,31
4032,Musa,Switzerland,1.0,1,1.0,0.0,0,198.74,3.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6
4033,Alisha,India,0.0,1,0.0,0.0,0,50.91,2.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,South Asia,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,8,26
4034,Angel,Philippines,0.0,1,0.0,0.0,0,7.5,1.0,0,0,1.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,East Asia,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4,34
4035,Khalid,Morocco,1.0,1,0.0,0.0,0,83.39,3.0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0
4036,Rika,France,1.0,1,0.0,0.0,0,131.24,4.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14
4037,Mohamed,Morocco,0.0,1,1.0,0.0,0,62.72,3.0,0,0,1.0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0
4038,Ophelia,Algeria,0.0,1,0.0,0.0,0,32.39,3.0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,59
4039,Radwaan,United Arab Emirates,1.0,1,0.0,0.0,0,72.32,2.0,0,1,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Asia,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2,17
4040,Arooj,Pakistan,0.0,1,0.0,0.0,0,23.45,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,South Asia,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8,72
4041,Jawhar,Morocco,0.0,1,1.0,0.0,0,83.39,4.0,0,0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0
4042,Salima,Morocco,1.0,1,0.0,0.0,0,50.18,3.0,0,0,1.0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0
4043,Farah,Spain,0.0,1,0.0,0.0,0,54.04,4.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
4044,Koey,Hong Kong,1.0,1,0.0,0.0,0,67.77,2.0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,East Asia,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4,100
4045,Gjenna,Netherlands,1.0,1,0.0,0.0,0,96.5,2.0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1
4046,Bethany,United Kingdom,0.0,1,0.0,0.0,0,90.24,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Central Europe,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,7,15
4047,Esraa,Egypt,1.0,1,0.0,0.0,0,11.48,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,West Africa,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,18
4048,Kumaran,India,0.0,1,1.0,0.0,0,26.78,2.0,0,0,1.0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,South Asia,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8,26
4049,Jiung,France,1.0,1,1.0,0.0,0,81.06,4.0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,West Europe,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14
4050,Anne,Switzerland,0.0,1,0.0,0.0,0,321.96,3.0,0,0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,6
4051,Ivan,Switzerland,0.0,1,0.0,0.0,0,216.16,3.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,6
4052,Ibaia,Senegal,0.0,1,0.0,0.0,0,147.17,2.0,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,West Africa,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,122
4053,Irina,France,1.0,1,0.0,0.0,0,92.64,3.0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14
4054,Mariangela,Greece,0.0,1,0.0,0.0,0,57.9,3.0,0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,57
4055,Melani,Netherlands,1.0,1,0.0,0.0,0,73.34,3.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1
4056,Robyn,Switzerland,0.0,1,1.0,0.0,0,310.03,1.0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,6
4057,Abdessamad,Morocco,1.0,1,0.0,0.0,0,39.56,3.0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,West Africa,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0
4058,Nathan,France,0.0,1,0.0,0.0,0,50.18,2.0,0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,14
4059,Aristide,Netherlands,0.0,1,1.0,0.0,0,154.4,3.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1
4060,Juan,Spain,1.0,1,0.0,0.0,0,77.2,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,13
4061,Dija,Italy,0.0,1,0.0,0.0,0,81.06,3.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,22
4062,Luciano,Belgium,1.0,1,0.0,0.0,0,135.1,2.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,7
4063,David,Spain,0.0,1,0.0,0.0,0,69.48,2.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,West Europe,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,13
4064,Selma,Morocco,1.0,1,1.0,0.0,0,79.11,2.0,0,0,1.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,West Africa,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0
4065,Samer,Lebanon,0.0,1,0.0,0.0,0,50.18,3.0,0,0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,West Asia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3
4066,Professeur,Cameroon,1.0,1,1.0,0.0,0,160.72,2.0,0,2,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,East Africa,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,28
4067,Loup,Luxembourg,1.0,1,0.0,0.0,0,177.56,3.0,0,0,1.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,24
4068,Arindam,India,0.0,1,0.0,0.0,0,61.62,3.0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,South Asia,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8,26
4069,Walaa,Egypt,0.0,1,0.0,0.0,0,89.74,2.0,0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Africa,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,18
4070,سارة,Algeria,0.0,1,0.0,0.0,0,71.79,3.0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,59
4071,Ikechukwu,Cyprus,1.0,1,0.0,0.0,0,61.76,1.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,West Europe,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,47
4072,Luz,Switzerland,1.0,1,1.0,0.0,0,182.84,3.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,6
4073,Javier,Mexico,0.0,1,0.0,0.0,0,38.43,3.0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Americas,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,30
4074,Mustapha,Morocco,0.0,1,0.0,0.0,0,97.64,3.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,West Africa,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0
4075,Elahe,Germany,0.0,1,1.0,0.0,0,115.8,4.0,0,0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,2
4076,Dassine,Belgium,0.0,1,0.0,0.0,0,230.54,2.0,0,0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,West Europe,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,7
4077,Cristina,Spain,1.0,1,0.0,0.0,0,54.04,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,West Europe,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,13
4078,Pia,Germany,0.0,1,0.0,0.0,0,138.96,2.0,0,2,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,West Europe,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1,2
4079,Kamila,FL,1.0,1,1.0,0.0,0,122.04,2.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Unknown,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,27
4080,Merina,Italy,0.0,1,0.0,0.0,0,92.64,2.0,0,0,1.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,West Europe,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,22
